segment,model_exclusion_reason,source,title,price,area,price_per_m2,district_name,category_name,model_category
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,"Nhà đẹp hẻm 10m Phạm Văn Chiêu, 4 tầng 4PN",18000000,352,51136.36363636364,Quận Gò Vấp,Nhà phố,Nhà phố/nhà ở
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,"Góc 2 mặt tiền Phạm Ngọc Thạch 10x14m 4 LẦU-Phù hợp SHOWROOM,CAFE,SPA",350000000,140,2500000,Quận 3,Nhà phố,Nhà phố/nhà ở
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,"Cho thuê nhà ở tại Đường Hiệp Bình - Thủ Đức, Hồ Chí Minh",2500000,150,16666.666666666668,Thành phố Thủ Đức,Nhà phố,Nhà phố/nhà ở
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,Cho thuê nhà nguyên căn quận Thủ Đức,5000000,132,37878.78787878788,Thành phố Thủ Đức,Nhà phố,Nhà phố/nhà ở
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,"Cho Thuê Nhà 5 x 20, Đoàn Nguyên Tuấn, Chợ Hưng Long, Bình Chánh",4000000,100,40000,Huyện Bình Chánh,Nhà phố,Nhà phố/nhà ở
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,Cho thuê nhà thạnh xuân 24 quận 12 DT 4x20m trệt lầu 2pn.2wc Giá 4tr,4000000,80,50000,Quận 12,Nhà phố,Nhà phố/nhà ở
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,Cho thuê nhà vườn tx 14 q12 Dt 7×30 có nhà c4 50m còn lại là vườn 5tr,5000000,210,23809.52380952381,Quận 12,Nhà phố,Nhà phố/nhà ở
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,"Cho nhà nguyên căn, HXH, Thạnh Xuân Q12",4500000,80,56250,Quận 12,Nhà phố,Nhà phố/nhà ở
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,"Cho thuê nhà gần cầu phú long,Q12 Diện tích. 5*25. 2pn. 1wc Giá 6,5tr",6500000,125,52000,Quận 12,Nhà phố,Nhà phố/nhà ở
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,"Nhà Đường Lớn Cực Rộng 140m2, Giá 6tr, Trung Mỹ Tây, Sát Ngã Tư Sương",6000000,110,54545.454545454544,Quận 12,Nhà phố,Nhà phố/nhà ở
Cho thuê,Ngoại lệ giá tuyệt đối theo nhóm sản phẩm,mogi,"NHÀ THUÊ TX52 q12 DT 3x7m 1 lầu 2pn, 1wc Giá 3tr thángcọc 1 tháng",3000000,21,142857.14285714287,Quận 12,Nhà phố,Nhà phố/nhà ở
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,"Cho thuê nhà Phan Văn Hân, P.17, 4x16m, 6 căn hộ, 48tr",48000000,64,750000,Quận Bình Thạnh,Căn hộ,Căn hộ
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,"Nhà tx38 q12 DT 4x20m có 2pn,1wc và 1 gác nhỏ để chứa đồ giá 4,5tr",4500000,80,56250,Quận 12,Nhà phố,Nhà phố/nhà ở
Cho thuê,Ngoại lệ giá tuyệt đối theo nhóm sản phẩm,mogi,Nhà Tx33 quận12 DT 3x7m trệt lầu 2pn.1wc Giá 3tr,3000000,21,142857.14285714287,Quận 12,Nhà phố,Nhà phố/nhà ở
Cho thuê,Ngoại lệ giá tuyệt đối theo nhóm sản phẩm,mogi,Cho thuê nhà nhỏ 20m2 quận Gò Vấp,2700000,20,135000,Quận Gò Vấp,Nhà phố,Nhà phố/nhà ở
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,"Nhà cho thuê giá rẻ Hóc Môn, sạch đẹp, gần chợ chữ S",4900000,120,40833.333333333336,Huyện Hóc Môn,Nhà phố,Nhà phố/nhà ở
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,[ 1TR2 - Quận 5] - KTX full Tiện Ích,1200000,100,12000,Quận 5,Phòng/Cho thuê,Phòng trọ
Cho thuê,Ngoại lệ giá tuyệt đối theo nhóm sản phẩm,mogi,"Cho Thuê Phòng Studio , cửa sổ trời, thoáng mát, ngay đường nguyễn duy",2500000,25,100000,Thành phố Thủ Đức,Căn hộ,Căn hộ
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,Chỗ ở giá tốt tại Tân Phú dành cho sinh viên và nhân viên văn phòng,1350000,49,27551.020408163266,Quận Tân Phú,Phòng/Cho thuê,Tòa nhà/văn phòng/mặt bằng
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,"Phòng Ở Ghép Khu Dân Cư Cao Cấp Gần ĐH FPT, UFM, TP.Thủ Đức",1000000,100,10000,Thành phố Thủ Đức,Phòng/Cho thuê,Phòng trọ
Cho thuê,Ngoại lệ giá tuyệt đối theo nhóm sản phẩm,mogi,"Căn hộ mini Q12 – 25m², ở 3 người, gần ĐH GTVT – giá tốt 2tr9",2900000,22,131818.18181818182,Quận 12,Căn hộ,Căn hộ
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,Phòng studio cửa sổ cao cấp full nội thất P14 Gò Vấp,3000000,35,85714.28571428571,Quận Gò Vấp,Căn hộ,Căn hộ
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,PHÒNG STUDIO CV LÀNG HOA Cửa Sổ Lớn Full Nội Thất Xịn Xò,3000000,35,85714.28571428571,Quận Gò Vấp,Căn hộ,Căn hộ
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,Căn Hộ Có Gác (Duplex) FULL Nội Thất Cao Cấp NGUYỄN OANH - HÀ HUY GIÁP,2500000,35,71428.57142857143,Quận 12,Căn hộ,Căn hộ
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,Căn Hộ FULL Nội Thất Cao Cấp Ngã Tư Ga Ngay NTTU,2500000,35,71428.57142857143,Quận 12,Căn hộ,Căn hộ
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,Ký Túc Xá Sinh Viên Quận 10 - Gần Phạm Ngọc Thạch,1200000,100,12000,Quận 10,Phòng/Cho thuê,Phòng trọ
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,Ký Túc Xá Giá Rẻ Quận 10 - Full Nội Thất - Giá Chỉ Từ 1tr200,1200000,100,12000,Quận 10,Phòng/Cho thuê,Phòng trọ
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,Ký Túc Xá Sinh Viên Quận 10 - Giá Chỉ Từ 1tr200 - Full Chi Phí,1200000,100,12000,Quận 10,Phòng/Cho thuê,Phòng trọ
Cho thuê,Ngoại lệ giá tuyệt đối theo nhóm sản phẩm,mogi,Phòng STUDIO cửa sổ trời ngay Nguyễn Duy Trinh,2800000,25,112000,Thành phố Thủ Đức,Căn hộ,Căn hộ
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,Ngay TÔ KÝ - CVPM - DƯƠNG THỊ MƯỜI - Căn hộ có Gác Full nội thất,2500000,30,83333.33333333333,Quận 12,Căn hộ,Căn hộ
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,Phòng Trọ Ký Túc Xá Hồ Văn Huê Quận Phú Nhuận – đầy đủ full tiện nghi,1500000,150,10000,Quận Phú Nhuận,Phòng/Cho thuê,Phòng trọ
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,"Phòng Trọ Ký Túc Xá Hòa Hảo, Quận 10 - Dành Cho Nữ, đầy đủ tiện nghi",1800000,150,12000,Quận 10,Phòng/Cho thuê,Phòng trọ
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,"Phòng Trọ Ký Túc Xá Đồng Nai, Quận 10(KTX Nam) -1tr8k,đầy đủ tiện nghi",1800000,150,12000,Quận 10,Phòng/Cho thuê,Phòng trọ
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,"Phòng Trọ Ký Túc Xá Đồng Nai, Quận 10(KTX Nam) -1tr8k,đầy đủ tiện nghi",1800000,140,12857.142857142857,Quận 10,Phòng/Cho thuê,Phòng trọ
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,"Phòng Trọ Ký Túc Xá Hòa Hảo, Quận 10 - Dành Cho Nữ, đầy đủ tiện nghi",1800000,130,13846.153846153846,Quận 10,Phòng/Cho thuê,Phòng trọ
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,"Phòng Trọ Ký Túc Xá Nguyễn Tri Phương Quận 5 – Full Nội Thất, máy lạnh",1400000,130,10769.23076923077,Quận 5,Phòng/Cho thuê,Phòng trọ
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,"Phòng Trọ Ký Túc Xá Nguyễn Giản Thanh Quận 10 –trọn gói,full tiện nghi",1400000,130,10769.23076923077,Quận 10,Phòng/Cho thuê,Phòng trọ
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,"Phòng Trọ Ký Túc Xá Thành Thái Quận 10 – Giá Rẻ, Sạch Sẽ, Tiện Nghi",1300000,130,10000,Quận 10,Phòng/Cho thuê,Phòng trọ
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,"Cho Thuê Phòng Trọ Ký Túc Xá Nguyễn Kim Quận 10- 1tr4,free máy lạnh",1400000,120,11666.666666666666,Quận 10,Phòng/Cho thuê,Phòng trọ
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,Phòng Trọ Ký Túc Xá Hồ Văn Huê Quận Phú Nhuận – đầy đủ tiện nghi,1500000,120,12500,Quận Phú Nhuận,Phòng/Cho thuê,Phòng trọ
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,Ký Túc Xá Cao Cấp - Quận 10 - Freee Trọn Gói Dịch Vụ,1200000,100,12000,Quận 10,Phòng/Cho thuê,Phòng trọ
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,HAPPY HOUSE – Ký Túc Xá Cao Cấp Dành Cho Sinh Viên & Người Đi Làm,1200000,100,12000,Quận 10,Phòng/Cho thuê,Phòng trọ
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,KÝ TÚC XÁ QUẬN 10 – Full Nội Thất – Giá Chỉ Từ 1tr200/Tháng,1200000,100,12000,Quận 10,Phòng/Cho thuê,Phòng trọ
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,Ký Túc Xá Quận 10 Giá Rẻ - Full Nội Thất - Không Phát Sinh Chi Phí,1200000,100,12000,Quận 10,Phòng/Cho thuê,Phòng trọ
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,KÝ TÚC XÁ GIÁ RẺ QUẬN 10 Giá chỉ từ 1tr200 Full Tiện Nghi,1200000,100,12000,Quận 10,Phòng/Cho thuê,Phòng trọ
Cho thuê,Ngoại lệ giá tuyệt đối theo nhóm sản phẩm,mogi,Không gian làm việc chung không giới hạn tại Regus MACH Building,2390000,30,79666.66666666667,Quận Bình Thạnh,Phòng/Cho thuê,Tòa nhà/văn phòng/mặt bằng
Cho thuê,Ngoại lệ giá tuyệt đối theo nhóm sản phẩm,mogi,Cho thuê không gian làm việc chung tại HQ Zeta Building,2190000,30,73000,Quận Phú Nhuận,Phòng/Cho thuê,Tòa nhà/văn phòng/mặt bằng
Cho thuê,Ngoại lệ giá tuyệt đối theo nhóm sản phẩm,mogi,Cho thuê bàn ​​làm việc chung tại HQ Songha Building,2690000,30,89666.66666666667,Thành phố Thủ Đức,Phòng/Cho thuê,Tòa nhà/văn phòng/mặt bằng
Cho thuê,Ngoại lệ giá tuyệt đối theo nhóm sản phẩm,mogi,Văn phòng sẵn sàng để sử dụng – Đa dạng diện tích,2450000,10,245000,Quận 1,Phòng/Cho thuê,Tòa nhà/văn phòng/mặt bằng
Cho thuê,Ngoại lệ giá tuyệt đối theo nhóm sản phẩm,mogi,Cho thuê Biệt thự nguyên căn 04 tầng 8x45 gần CV Hoàng Văn Thụ,1000000000,1400,714285.7142857143,Quận Phú Nhuận,Phòng/Cho thuê,Phòng trọ
Cho thuê,Ngoại lệ giá tuyệt đối theo nhóm sản phẩm,mogi,"Sàn Văn Phòng_SHOPHOUSE 2300m2 Tại SALA Nguyễn Cơ Thạch, An Lợi Đông",1400000000,2300,608695.6521739131,Thành phố Thủ Đức,Phòng/Cho thuê,Tòa nhà/văn phòng/mặt bằng
Cho thuê,Ngoại lệ giá tuyệt đối theo nhóm sản phẩm,mogi,"Cho thuê toà nhà mới mặt tiền Ngô Tất Tố, Bình Thạnh, 2 hầm + 12 tầng",1890000000,4500,420000,Quận Bình Thạnh,Phòng/Cho thuê,Tòa nhà/văn phòng/mặt bằng
Cho thuê,Ngoại lệ giá tuyệt đối theo nhóm sản phẩm,mogi,"Cho thuê tòa nhà 5.000m2 sàn ngay P. Bến Nghé, Q1 giá 70.000USD TL",1800000000,5000,360000,Quận 1,Phòng/Cho thuê,Tòa nhà/văn phòng/mặt bằng
Cho thuê,Ngoại lệ giá tuyệt đối theo nhóm sản phẩm,mogi,"Cho thuê toà nhà Pasteur Quận 3, DT sàn 2992m2, 2 hầm + 10 tầng",1275000000,2992,426136.3636363637,Quận 3,Phòng/Cho thuê,Tòa nhà/văn phòng/mặt bằng
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,"Cho thuê toà nhà Quận 1, MT đường Thi Sách, 8x17m đất, 1 hầm + 7 tầng",600000000,136,4411764.705882353,Quận 1,Phòng/Cho thuê,Tòa nhà/văn phòng/mặt bằng
Cho thuê,Ngoại lệ giá tuyệt đối theo nhóm sản phẩm,mogi,"Tòa nhà Văn phòng MT Trần Não, Q2 DT: 5300m2 sàn",1975000000,4390,449886.1047835991,Thành phố Thủ Đức,Phòng/Cho thuê,Tòa nhà/văn phòng/mặt bằng
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,"Tòa Nhà 10 tầng Etown Building Cộng Hòa, Phường 13",48000000,1000,48000,Quận Tân Bình,Phòng/Cho thuê,Tòa nhà/văn phòng/mặt bằng
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,"Văn phòng MT gần trung tâm, DT 18x17, Giá thuê: 16$/m2",694200000,170,4083529.411764706,Quận 3,Phòng/Cho thuê,Tòa nhà/văn phòng/mặt bằng
Cho thuê,Ngoại lệ giá tuyệt đối theo nhóm sản phẩm,mogi,"Cho thuê sàn VP diện tích lớn 1431,5. Giá 880TR tại Bình Thạnh",880000000,1432,614525.1396648044,Quận Bình Thạnh,Phòng/Cho thuê,Phòng trọ
Cho thuê,Ngoại lệ giá tuyệt đối theo nhóm sản phẩm,mogi,"Cho thuê toà VP MT Điện Biên Phủ, Quận 3, 2 hầm 9 tầng, 12 x 37.5m",1050000000,2410,435684.6473029046,Quận 3,Phòng/Cho thuê,Phòng trọ
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,"CHO THUÊ Tòa Nhà 1.350 m² - MT Hòa Bình, Quận 11 - 9m x 25m -1T 5L",80000000,1350,59259.25925925926,Quận 11,Phòng/Cho thuê,Tòa nhà/văn phòng/mặt bằng
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,"Cho thuê tòa nhà có hầm 660m2/sàn, Đ. Lương ĐÌnh Của, P. Bình Khánh",180000000,3300,54545.454545454544,Thành phố Thủ Đức,Phòng/Cho thuê,Tòa nhà/văn phòng/mặt bằng
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,Tòa Nhà Cho Thuê Có Thể Làm Văn Phòng Và Phòng Giao Dịch Tại Trung Tâm,8000000,260,30769.23076923077,Quận Tân Bình,Phòng/Cho thuê,Tòa nhà/văn phòng/mặt bằng
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,"Cho thuê nhà MT Bàn Cờ, Phường 3, Quận 3",70000000,43,1627906.976744186,Quận 3,Phòng/Cho thuê,Phòng trọ
Cho thuê,Ngoại lệ giá tuyệt đối theo nhóm sản phẩm,mogi,Cho thuê tòa nhà siêu lớn mới 100% DT 20 x 50m hầm 8 tầng,1200000000,2200,545454.5454545454,Quận Tân Bình,Phòng/Cho thuê,Phòng trọ
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,VĂN PHÒNG cho thuê Bùi Tá Hán - An Phú 500m2. Giá thuê chỉ từ 20 tr/th,20000000,500,40000,Thành phố Thủ Đức,Phòng/Cho thuê,Tòa nhà/văn phòng/mặt bằng
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,Mặt Bằng Văn Phòng 180m2 Hai Ban Công View Vô Cực - Chợ Căn Cứ Gò Vấp,10000000,180,55555.555555555555,Quận Gò Vấp,Phòng/Cho thuê,Tòa nhà/văn phòng/mặt bằng
Cho thuê,Ngoại lệ giá tuyệt đối theo nhóm sản phẩm,mogi,Sàn văn phòng nho nhỏ cực xinh Quận Tân Phú 8m2 chỉ 2tr5/th,2500000,8,312500,Quận Tân Phú,Phòng/Cho thuê,Tòa nhà/văn phòng/mặt bằng
Cho thuê,Ngoại lệ giá tuyệt đối theo nhóm sản phẩm,mogi,"Cho thuê toà nhà Phan Đăng Lưu, Phú Nhuận DT:3.000m2",1500000000,3000,500000,Quận Phú Nhuận,Phòng/Cho thuê,Tòa nhà/văn phòng/mặt bằng
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,"Cho thuê sàn văn phòng 20F Lam Sơn, Phường 2, Quận Tân Bình",35000000,900,38888.88888888889,Quận Tân Bình,Phòng/Cho thuê,Tòa nhà/văn phòng/mặt bằng
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,Cho thuê tòa nhà 2 MT Lê Thánh Tôn Q1(16x15m) hầm 12 tầng giá siêu tốt,760000000,240,3166666.6666666665,Quận 1,Phòng/Cho thuê,Tòa nhà/văn phòng/mặt bằng
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,"Tòa văn phòng Hầm 7 Lầu, Lê Quang Định, Bình Thạnh",130000000,3200,40625,Quận Bình Thạnh,Phòng/Cho thuê,Tòa nhà/văn phòng/mặt bằng
Cho thuê,Ngoại lệ giá tuyệt đối theo nhóm sản phẩm,mogi,"Mặt tiền Phùng Khắc Khoan Q1, 1 hầm 7 tầng giá 1.2 tỷ",1200000000,4000,300000,Quận 1,Phòng/Cho thuê,Phòng trọ
Cho thuê,Ngoại lệ giá tuyệt đối theo nhóm sản phẩm,mogi,"Building 655 Lạc Long Quân, 1 hầm 8 tầng, diện tích sử dụng 4.200m2",1276000000,4200,303809.5238095238,Quận Tân Bình,Phòng/Cho thuê,Tòa nhà/văn phòng/mặt bằng
Cho thuê,Ngoại lệ giá tuyệt đối theo nhóm sản phẩm,mogi,tòa nhà 34 Bạch Đằng 3 hầm 12 tầng lầu diện tích văn phòng 4.500m2,1786000000,4500,396888.8888888889,Quận Tân Bình,Phòng/Cho thuê,Tòa nhà/văn phòng/mặt bằng
Cho thuê,Ngoại lệ giá tuyệt đối theo nhóm sản phẩm,mogi,"Building office 181 Nguyễn ĐÌnh Chiểu Q3, 2 hầm 12 tầng nổi",1999000000,3500,571142.8571428572,Quận 3,Phòng/Cho thuê,Tòa nhà/văn phòng/mặt bằng
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,BDS HVL Mới Cứng ! MTKD 57 Hồ Hảo Hớn Q1 8x25m 7T chỉ 330tr 04/05/2023,330000000,200,1650000,Quận 1,Phòng/Cho thuê,Phòng trọ
Cho thuê,Ngoại lệ giá tuyệt đối theo nhóm sản phẩm,mogi,"Cho thuê Tòa nhà VP Q3, 113 Trần Quốc Toản",1300000000,1500,866666.6666666666,Quận 3,Phòng/Cho thuê,Tòa nhà/văn phòng/mặt bằng
Cho thuê,Ngoại lệ giá tuyệt đối theo nhóm sản phẩm,mogi,Cho thuê tòa nhà văn phòng mặt tiền TT Quận 3,1300000000,1500,866666.6666666666,Quận 3,Phòng/Cho thuê,Tòa nhà/văn phòng/mặt bằng
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,"Siêu hiếm ! cho thuê tòa nhà văn phòng đường Huỳnh Tịnh Của , Q3",420000000,120,3500000,Quận 3,Phòng/Cho thuê,Tòa nhà/văn phòng/mặt bằng
Cho thuê,Ngoại lệ giá tuyệt đối theo nhóm sản phẩm,mogi,"Cho Thuê nhà góc 2MT Hàm Nghi Quận 1, DT: 25 x 15m, 6 tầng, 2 tỷ/tháng",2000000000,1400,1428571.4285714286,Quận 1,Phòng/Cho thuê,Phòng trọ
Cho thuê,Ngoại lệ giá tuyệt đối theo nhóm sản phẩm,mogi,"Cho thuê văn phòng, văn phòng chia sẻ, văn phòng ảo",2500000,6,416666.6666666667,Thành phố Thủ Đức,Phòng/Cho thuê,Tòa nhà/văn phòng/mặt bằng
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,Cho Thuê Văn Phòng Mặt Tiền Đảo Kim Cương Quận 2 Full Tiện Ích,7000000,180,38888.88888888889,Thành phố Thủ Đức,Phòng/Cho thuê,Tòa nhà/văn phòng/mặt bằng
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,"Cho thuê nhà GÓC 2MT phố đi bộ Nguyễn Huệ - phù hợp F&B, showroom",100000000,25,4000000,Quận 1,Phòng/Cho thuê,Phòng trọ
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,"Cho thuê MB Nguyễn Huệ Q.1 - ngang 6m, DTSD 72m2",220000000,72,3055555.5555555555,Quận 1,Phòng/Cho thuê,Phòng trọ
Cho thuê,Ngoại lệ giá tuyệt đối theo nhóm sản phẩm,mogi,"Cho thuê GÓC 2MT ngay phố đi bộ Nguyễn Huệ - DT 17x20m, hiếm nhất SG",900000000,700,1285714.2857142857,Quận 1,Phòng/Cho thuê,Phòng trọ
Cho thuê,Ngoại lệ giá tuyệt đối theo nhóm sản phẩm,mogi,"Siêu phẩm GÓC Hàm Nghi - Đối diện chợ Bến Thành, vị trí VIP nhất Q.1",2000000000,1500,1333333.3333333333,Quận 1,Phòng/Cho thuê,Phòng trọ
Cho thuê,Ngoại lệ giá tuyệt đối theo nhóm sản phẩm,mogi,Cho thuê khách sạn Nguyễn Trãi - Quận 1 - gần KS New World - 60 phòng,1200000000,2000,600000,Quận 1,Phòng/Cho thuê,Phòng trọ
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,"cho thuê gần 800m2 mặt bằng mt Nguyễn Thị Tú Bình Hưng Hòa B, Bình Tân",43000000,790,54430.379746835446,Quận Bình Tân,Phòng/Cho thuê,Tòa nhà/văn phòng/mặt bằng
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,"Mặt bằng mặt tiền – Vị trí đẹp, dễ kinh doanh",2000000,50,40000,Huyện Nhà Bè,Phòng/Cho thuê,Tòa nhà/văn phòng/mặt bằng
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,"Cho thuê nhà GÓC 2MT đường Đề Thám, Phường Phạm Ngũ Lão, Quận 1, HCM",282000000,83,3397590.361445783,Quận 1,Phòng/Cho thuê,Phòng trọ
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,"Cho thuê nhà mặt tiền Nguyễn Du, Phường Bến Nghé, Quận 1, Hồ Chí Minh",759000000,270,2811111.111111111,Quận 1,Phòng/Cho thuê,Phòng trọ
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,"Cho thuê nhà GÓC 2MT đường Cách Mạng Tháng Tám, Phường 6, Quận 3, HCM",550000000,192,2864583.3333333335,Quận 3,Phòng/Cho thuê,Phòng trọ
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,"Cho thuê nhà GÓC 2MT Trần Hưng Đạo, Phường Phạm Ngũ Lão, Quận 1, Hồ Ch",500000000,300,1666666.6666666667,Quận 1,Phòng/Cho thuê,Phòng trọ
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,"Cho thuê nhà mặt tiền 231 Nguyễn Thị Minh Khai, P.Nguyễn Cư Trinh, Q1",276000000,93,2967741.935483871,Quận 1,Phòng/Cho thuê,Phòng trọ
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,"Cho thuê nhà GÓC 2MT đường Phan Xích Long, Phường 2, Quận Phú Nhuận",207000000,128,1617187.5,Quận Phú Nhuận,Phòng/Cho thuê,Phòng trọ
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,"Cho Thuê Nhà Góc 2 Mặt Tiền Nguyễn Trãi, Phường Bến Thành, Quận 1",188000000,105,1790476.1904761903,Quận 1,Phòng/Cho thuê,Phòng trọ
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,"Cho thuê nhà mặt tiền số 116-118-120 Nguyễn Trãi, P.Bến Thành, Q.1,HCM",690000000,360,1916666.6666666667,Quận 1,Phòng/Cho thuê,Phòng trọ
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,"Cho thuê nhà GÓC 2MT Trần Hưng Đạo, Phường Phạm Ngũ Lão, Quận 1, HCM",50000000,28,1785714.2857142857,Quận 1,Phòng/Cho thuê,Phòng trọ
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,"Cho thuê nhà GÓC 2MT số 178 Ký Con, P.Nguyễn Thái Bình, Q.1, HCM",207000000,104,1990384.6153846155,Quận 1,Phòng/Cho thuê,Phòng trọ
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,"Cho thuê nhà mặt tiền số 490B Nguyễn Thị Minh Khai, P.2, Q.3, HCM",230000000,112,2053571.4285714289,Quận 3,Phòng/Cho thuê,Phòng trọ
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,"Cho thuê nhà GÓC 3MT đường Phan Xích Long, Phường 2, Quận Phú Nhuận",176000000,80,2200000,Quận Phú Nhuận,Phòng/Cho thuê,Phòng trọ
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,"Cho thuê nhà Góc 2MT Nam Kỳ Khởi Nghĩa & Huỳnh Thúc Kháng, Q1",450000000,280,1607142.857142857,Quận 1,Phòng/Cho thuê,Phòng trọ
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,"Cho thuê nhà GÓC 2MT đường Lý Tự Trọng, Phường Bến Thành, Quận 1",195500000,108,1810185.1851851852,Quận 1,Phòng/Cho thuê,Phòng trọ
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,"Cho thuê nhà GÓC 2MT đường Võ Thị Sáu-Phạm Ngọc Thạch, Phường 6, Q.3",150000000,72,2083333.3333333333,Quận 3,Phòng/Cho thuê,Phòng trọ
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,"Cho thuê nhà GÓC 2MT đường Phan Xích Long, P. 2, Q. Phú Nhuận",90000000,45,2000000,Quận Phú Nhuận,Phòng/Cho thuê,Phòng trọ
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,"Cho thuê nhà GÓC 2MT đường Võ Văn Tần, Phường 5, Quận 3, Hồ Chí Minh",207000000,126,1642857.142857143,Quận 3,Phòng/Cho thuê,Phòng trọ
